frame,x,y,width,height,box_area,smoothed_area,area_ratio,overtake_chance,status,tracking
256,815,480,150,87,13050,12842.2,4.246759259259259,100,🚀 HIGH OVERTAKE CHANCE!,success
257,813,478,157,92,14444,13013.866666666667,4.30352733686067,100,🚀 HIGH OVERTAKE CHANCE!,success
258,813,479,157,92,14444,13185.533333333333,4.360295414462081,100,🚀 HIGH OVERTAKE CHANCE!,success
259,814,480,157,92,14444,13357.2,4.417063492063492,100,🚀 HIGH OVERTAKE CHANCE!,success
260,810,478,165,96,15840,13621.933333333332,4.50460758377425,100,🚀 HIGH OVERTAKE CHANCE!,success
261,816,481,157,92,14444,13714.866666666667,4.535339506172839,100,🚀 HIGH OVERTAKE CHANCE!,success
262,812,479,165,96,15840,13900.866666666667,4.596847442680776,100,🚀 HIGH OVERTAKE CHANCE!,success
263,818,482,157,92,14444,13993.8,4.627579365079365,100,🚀 HIGH OVERTAKE CHANCE!,success
264,815,480,165,96,15840,14179.8,4.689087301587302,100,🚀 HIGH OVERTAKE CHANCE!,success
265,815,480,165,96,15840,14365.8,4.750595238095237,100,🚀 HIGH OVERTAKE CHANCE!,success
266,818,480,165,96,15840,14551.8,4.812103174603174,100,🚀 HIGH OVERTAKE CHANCE!,success
267,819,481,165,96,15840,14737.8,4.873611111111111,100,🚀 HIGH OVERTAKE CHANCE!,success
268,832,488,143,83,11869,14566.133333333333,4.8168430335097,100,🚀 HIGH OVERTAKE CHANCE!,success
269,827,482,150,87,13050,14473.2,4.786111111111111,100,🚀 HIGH OVERTAKE CHANCE!,success
270,831,484,143,83,11869,14473.2,4.786111111111111,100,🚀 HIGH OVERTAKE CHANCE!,success
271,831,484,143,83,11869,14394.466666666667,4.76007495590829,100,🚀 HIGH OVERTAKE CHANCE!,success
272,836,485,136,79,10744,14147.8,4.6785052910052904,100,🚀 HIGH OVERTAKE CHANCE!,success
273,835,483,143,83,11869,13976.133333333333,4.62173721340388,100,🚀 HIGH OVERTAKE CHANCE!,success
274,839,485,136,79,10744,13729.466666666667,4.540167548500882,100,🚀 HIGH OVERTAKE CHANCE!,success
275,837,484,143,83,11869,13464.733333333334,4.452623456790124,100,🚀 HIGH OVERTAKE CHANCE!,success
276,842,486,136,79,10744,13218.066666666668,4.3710537918871255,100,🚀 HIGH OVERTAKE CHANCE!,success
277,844,486,136,79,10744,12878.333333333334,4.25870811287478,100,🚀 HIGH OVERTAKE CHANCE!,success
278,844,484,143,83,11869,12706.666666666666,4.201940035273369,100,🚀 HIGH OVERTAKE CHANCE!,success
279,845,484,143,83,11869,12441.933333333332,4.11439594356261,100,🚀 HIGH OVERTAKE CHANCE!,success
280,847,484,143,83,11869,12177.2,4.026851851851852,100,🚀 HIGH OVERTAKE CHANCE!,success
281,853,485,136,79,10744,11837.466666666667,3.9145061728395065,100,🚀 HIGH OVERTAKE CHANCE!,success
282,852,484,143,83,11869,11572.733333333334,3.8269620811287477,100,🚀 HIGH OVERTAKE CHANCE!,success
283,861,485,136,79,10744,11497.733333333334,3.8021604938271607,100,🚀 HIGH OVERTAKE CHANCE!,success
284,860,484,143,83,11869,11419.0,3.7761243386243386,100,🚀 HIGH OVERTAKE CHANCE!,success
285,860,483,143,83,11869,11419.0,3.7761243386243386,100,🚀 HIGH OVERTAKE CHANCE!,success
286,867,485,136,79,10744,11344.0,3.751322751322751,100,🚀 HIGH OVERTAKE CHANCE!,success
287,870,485,136,79,10744,11344.0,3.751322751322751,100,🚀 HIGH OVERTAKE CHANCE!,success
288,869,484,143,83,11869,11344.0,3.751322751322751,100,🚀 HIGH OVERTAKE CHANCE!,success
289,874,485,136,79,10744,11344.0,3.751322751322751,100,🚀 HIGH OVERTAKE CHANCE!,success
290,875,485,136,79,10744,11269.0,3.726521164021164,100,🚀 HIGH OVERTAKE CHANCE!,success
291,879,484,136,79,10744,11269.0,3.726521164021164,100,🚀 HIGH OVERTAKE CHANCE!,success
292,880,484,136,79,10744,11269.0,3.726521164021164,100,🚀 HIGH OVERTAKE CHANCE!,success
293,880,482,143,83,11869,11269.0,3.726521164021164,100,🚀 HIGH OVERTAKE CHANCE!,success
294,884,483,136,79,10744,11194.0,3.7017195767195767,100,🚀 HIGH OVERTAKE CHANCE!,success
295,889,483,136,79,10744,11119.0,3.6769179894179893,100,🚀 HIGH OVERTAKE CHANCE!,success
296,891,483,136,79,10744,11119.0,3.6769179894179893,100,🚀 HIGH OVERTAKE CHANCE!,success
297,895,483,136,79,10744,11044.0,3.6521164021164023,100,🚀 HIGH OVERTAKE CHANCE!,success
298,899,483,136,79,10744,11044.0,3.6521164021164023,100,🚀 HIGH OVERTAKE CHANCE!,success
299,902,483,136,79,10744,10969.0,3.627314814814815,100,🚀 HIGH OVERTAKE CHANCE!,success
300,903,483,136,79,10744,10894.0,3.6025132275132274,100,🚀 HIGH OVERTAKE CHANCE!,success
301,908,483,136,79,10744,10894.0,3.6025132275132274,100,🚀 HIGH OVERTAKE CHANCE!,success
302,909,483,136,79,10744,10894.0,3.6025132275132274,100,🚀 HIGH OVERTAKE CHANCE!,success
303,915,483,136,79,10744,10819.0,3.57771164021164,100,🚀 HIGH OVERTAKE CHANCE!,success
304,917,483,136,79,10744,10819.0,3.57771164021164,100,🚀 HIGH OVERTAKE CHANCE!,success
305,922,483,136,79,10744,10819.0,3.57771164021164,100,🚀 HIGH OVERTAKE CHANCE!,success
306,925,483,136,79,10744,10819.0,3.57771164021164,100,🚀 HIGH OVERTAKE CHANCE!,success
307,928,483,136,79,10744,10819.0,3.57771164021164,100,🚀 HIGH OVERTAKE CHANCE!,success
308,931,482,136,79,10744,10744.0,3.552910052910053,100,🚀 HIGH OVERTAKE CHANCE!,success
309,939,484,129,75,9675,10672.733333333334,3.5293430335097002,100,🚀 HIGH OVERTAKE CHANCE!,success
310,937,483,136,79,10744,10672.733333333334,3.5293430335097002,100,🚀 HIGH OVERTAKE CHANCE!,success
311,941,483,136,79,10744,10672.733333333334,3.5293430335097002,100,🚀 HIGH OVERTAKE CHANCE!,success
312,942,483,136,79,10744,10672.733333333334,3.5293430335097002,100,🚀 HIGH OVERTAKE CHANCE!,success
313,947,483,136,79,10744,10672.733333333334,3.5293430335097002,100,🚀 HIGH OVERTAKE CHANCE!,success
314,948,483,136,79,10744,10672.733333333334,3.5293430335097002,100,🚀 HIGH OVERTAKE CHANCE!,success
315,950,483,136,79,10744,10672.733333333334,3.5293430335097002,100,🚀 HIGH OVERTAKE CHANCE!,success
316,955,483,136,79,10744,10672.733333333334,3.5293430335097002,100,🚀 HIGH OVERTAKE CHANCE!,success
317,954,482,143,83,11869,10747.733333333334,3.5541446208112877,100,🚀 HIGH OVERTAKE CHANCE!,success
318,961,483,136,79,10744,10747.733333333334,3.5541446208112877,100,🚀 HIGH OVERTAKE CHANCE!,success
319,961,482,143,83,11869,10822.733333333334,3.5789462081128747,100,🚀 HIGH OVERTAKE CHANCE!,success
320,963,482,143,83,11869,10897.733333333334,3.603747795414462,100,🚀 HIGH OVERTAKE CHANCE!,success
321,967,481,143,83,11869,10972.733333333334,3.6285493827160495,100,🚀 HIGH OVERTAKE CHANCE!,success
322,972,483,136,79,10744,10972.733333333334,3.6285493827160495,100,🚀 HIGH OVERTAKE CHANCE!,success
323,969,480,150,87,13050,11126.466666666667,3.6793871252204586,100,🚀 HIGH OVERTAKE CHANCE!,success
324,972,482,143,83,11869,11272.733333333334,3.727755731922399,100,🚀 HIGH OVERTAKE CHANCE!,success
325,972,482,143,83,11869,11347.733333333334,3.752557319223986,100,🚀 HIGH OVERTAKE CHANCE!,success
326,973,482,143,83,11869,11422.733333333334,3.7773589065255733,100,🚀 HIGH OVERTAKE CHANCE!,success
327,974,482,143,83,11869,11497.733333333334,3.8021604938271607,100,🚀 HIGH OVERTAKE CHANCE!,success
328,976,482,143,83,11869,11572.733333333334,3.8269620811287477,100,🚀 HIGH OVERTAKE CHANCE!,success
329,976,482,143,83,11869,11647.733333333334,3.851763668430335,100,🚀 HIGH OVERTAKE CHANCE!,success
330,980,483,136,79,10744,11647.733333333334,3.851763668430335,100,🚀 HIGH OVERTAKE CHANCE!,success
331,980,482,143,83,11869,11722.733333333334,3.8765652557319226,100,🚀 HIGH OVERTAKE CHANCE!,success
332,980,482,143,83,11869,11722.733333333334,3.8765652557319226,100,🚀 HIGH OVERTAKE CHANCE!,success
333,982,481,143,83,11869,11797.733333333334,3.90136684303351,100,🚀 HIGH OVERTAKE CHANCE!,success
334,983,481,143,83,11869,11797.733333333334,3.90136684303351,100,🚀 HIGH OVERTAKE CHANCE!,success
335,984,481,143,83,11869,11797.733333333334,3.90136684303351,100,🚀 HIGH OVERTAKE CHANCE!,success
336,987,481,143,83,11869,11797.733333333334,3.90136684303351,100,🚀 HIGH OVERTAKE CHANCE!,success
337,993,482,136,79,10744,11797.733333333334,3.90136684303351,100,🚀 HIGH OVERTAKE CHANCE!,success
338,993,481,143,83,11869,11719.0,3.875330687830688,100,🚀 HIGH OVERTAKE CHANCE!,success
339,994,481,143,83,11869,11719.0,3.875330687830688,100,🚀 HIGH OVERTAKE CHANCE!,success
340,995,481,143,83,11869,11719.0,3.875330687830688,100,🚀 HIGH OVERTAKE CHANCE!,success
341,997,480,143,83,11869,11719.0,3.875330687830688,100,🚀 HIGH OVERTAKE CHANCE!,success
342,997,480,143,83,11869,11719.0,3.875330687830688,100,🚀 HIGH OVERTAKE CHANCE!,success
343,996,480,143,83,11869,11719.0,3.875330687830688,100,🚀 HIGH OVERTAKE CHANCE!,success
344,996,480,143,83,11869,11719.0,3.875330687830688,100,🚀 HIGH OVERTAKE CHANCE!,success
345,995,480,143,83,11869,11794.0,3.9001322751322753,100,🚀 HIGH OVERTAKE CHANCE!,success
346,995,480,143,83,11869,11794.0,3.9001322751322753,100,🚀 HIGH OVERTAKE CHANCE!,success
347,995,480,143,83,11869,11794.0,3.9001322751322753,100,🚀 HIGH OVERTAKE CHANCE!,success
348,995,480,143,83,11869,11794.0,3.9001322751322753,100,🚀 HIGH OVERTAKE CHANCE!,success
349,997,481,143,83,11869,11794.0,3.9001322751322753,100,🚀 HIGH OVERTAKE CHANCE!,success
350,1000,483,136,79,10744,11719.0,3.875330687830688,100,🚀 HIGH OVERTAKE CHANCE!,success
351,1003,484,136,79,10744,11644.0,3.8505291005291005,100,🚀 HIGH OVERTAKE CHANCE!,success
352,1000,483,143,83,11869,11719.0,3.875330687830688,100,🚀 HIGH OVERTAKE CHANCE!,success
353,1003,485,136,79,10744,11644.0,3.8505291005291005,100,🚀 HIGH OVERTAKE CHANCE!,success
354,1000,484,143,83,11869,11644.0,3.8505291005291005,100,🚀 HIGH OVERTAKE CHANCE!,success
355,1000,483,143,83,11869,11644.0,3.8505291005291005,100,🚀 HIGH OVERTAKE CHANCE!,success
356,1001,483,143,83,11869,11644.0,3.8505291005291005,100,🚀 HIGH OVERTAKE CHANCE!,success
357,998,481,150,87,13050,11722.733333333334,3.8765652557319226,100,🚀 HIGH OVERTAKE CHANCE!,success
358,998,480,150,87,13050,11801.466666666667,3.902601410934744,100,🚀 HIGH OVERTAKE CHANCE!,success
359,994,477,157,92,14444,11973.133333333333,3.9593694885361552,100,🚀 HIGH OVERTAKE CHANCE!,success
360,994,477,157,92,14444,12144.8,4.016137566137566,100,🚀 HIGH OVERTAKE CHANCE!,success
361,993,475,157,92,14444,12316.466666666667,4.072905643738977,100,🚀 HIGH OVERTAKE CHANCE!,success
362,992,474,157,92,14444,12488.133333333333,4.129673721340388,100,🚀 HIGH OVERTAKE CHANCE!,success
363,991,473,157,92,14444,12659.8,4.186441798941798,100,🚀 HIGH OVERTAKE CHANCE!,success
364,991,472,157,92,14444,12831.466666666667,4.24320987654321,100,🚀 HIGH OVERTAKE CHANCE!,success
365,991,473,157,92,14444,13078.133333333333,4.324779541446208,100,🚀 HIGH OVERTAKE CHANCE!,success
366,998,476,150,87,13050,13231.866666666667,4.375617283950617,100,🚀 HIGH OVERTAKE CHANCE!,success
367,1001,477,143,83,11869,13231.866666666667,4.375617283950617,100,🚀 HIGH OVERTAKE CHANCE!,success
368,1007,479,143,83,11869,13306.866666666667,4.400418871252205,100,🚀 HIGH OVERTAKE CHANCE!,success
369,1013,480,143,83,11869,13306.866666666667,4.400418871252205,100,🚀 HIGH OVERTAKE CHANCE!,success
370,1014,479,143,83,11869,13306.866666666667,4.400418871252205,100,🚀 HIGH OVERTAKE CHANCE!,success
371,1018,478,143,83,11869,13306.866666666667,4.400418871252205,100,🚀 HIGH OVERTAKE CHANCE!,success
372,1015,476,150,87,13050,13306.866666666667,4.400418871252205,100,🚀 HIGH OVERTAKE CHANCE!,success
373,1017,477,143,83,11869,13228.133333333333,4.374382716049383,100,🚀 HIGH OVERTAKE CHANCE!,success
374,1018,478,143,83,11869,13056.466666666667,4.317614638447972,100,🚀 HIGH OVERTAKE CHANCE!,success
375,1019,479,143,83,11869,12884.8,4.26084656084656,100,🚀 HIGH OVERTAKE CHANCE!,success
376,1019,480,143,83,11869,12713.133333333333,4.20407848324515,100,🚀 HIGH OVERTAKE CHANCE!,success
377,1020,482,143,83,11869,12541.466666666667,4.147310405643739,100,🚀 HIGH OVERTAKE CHANCE!,success
378,1018,488,143,83,11869,12369.8,4.090542328042328,100,🚀 HIGH OVERTAKE CHANCE!,success
379,1018,490,143,83,11869,12198.133333333333,4.033774250440917,100,🚀 HIGH OVERTAKE CHANCE!,success
380,1011,495,150,87,13050,12105.2,4.003042328042328,100,🚀 HIGH OVERTAKE CHANCE!,success
381,1003,502,150,87,13050,12105.2,4.003042328042328,100,🚀 HIGH OVERTAKE CHANCE!,success
382,997,504,150,87,13050,12183.933333333332,4.02907848324515,100,🚀 HIGH OVERTAKE CHANCE!,success
383,989,507,150,87,13050,12262.666666666666,4.0551146384479715,100,🚀 HIGH OVERTAKE CHANCE!,success
384,987,510,143,83,11869,12262.666666666666,4.0551146384479715,100,🚀 HIGH OVERTAKE CHANCE!,success
385,984,511,143,83,11869,12262.666666666666,4.0551146384479715,100,🚀 HIGH OVERTAKE CHANCE!,success
386,978,513,136,79,10744,12187.666666666666,4.0303130511463845,100,🚀 HIGH OVERTAKE CHANCE!,success
387,971,512,136,79,10744,12033.933333333332,3.979475308641975,100,🚀 HIGH OVERTAKE CHANCE!,success
388,960,506,136,79,10744,11958.933333333332,3.9546737213403875,100,🚀 HIGH OVERTAKE CHANCE!,success
389,948,502,143,83,11869,11958.933333333332,3.9546737213403875,100,🚀 HIGH OVERTAKE CHANCE!,success
390,944,500,143,83,11869,11958.933333333332,3.9546737213403875,100,🚀 HIGH OVERTAKE CHANCE!,success
391,929,490,150,87,13050,12037.666666666666,3.9807098765432096,100,🚀 HIGH OVERTAKE CHANCE!,success
392,924,486,143,83,11869,12037.666666666666,3.9807098765432096,100,🚀 HIGH OVERTAKE CHANCE!,success
393,912,478,143,83,11869,12037.666666666666,3.9807098765432096,100,🚀 HIGH OVERTAKE CHANCE!,success
394,901,472,150,87,13050,12116.4,4.006746031746031,100,🚀 HIGH OVERTAKE CHANCE!,success
395,894,469,157,92,14444,12209.333333333334,4.037477954144621,100,🚀 HIGH OVERTAKE CHANCE!,success
396,883,463,157,92,14444,12302.266666666666,4.06820987654321,100,🚀 HIGH OVERTAKE CHANCE!,success
397,875,461,157,92,14444,12395.2,4.098941798941799,100,🚀 HIGH OVERTAKE CHANCE!,success
398,867,465,165,96,15840,12581.2,4.160449735449736,100,🚀 HIGH OVERTAKE CHANCE!,success
399,862,472,165,96,15840,12845.933333333332,4.247993827160493,100,🚀 HIGH OVERTAKE CHANCE!,success
400,863,473,165,96,15840,13110.666666666666,4.335537918871252,100,🚀 HIGH OVERTAKE CHANCE!,success
401,857,483,165,96,15840,13450.4,4.447883597883598,100,🚀 HIGH OVERTAKE CHANCE!,success
402,855,489,165,96,15840,13790.133333333333,4.560229276895943,100,🚀 HIGH OVERTAKE CHANCE!,success
403,849,494,165,96,15840,14129.866666666667,4.672574955908289,100,🚀 HIGH OVERTAKE CHANCE!,success
404,847,495,165,96,15840,14394.6,4.760119047619048,100,🚀 HIGH OVERTAKE CHANCE!,success
405,846,495,165,96,15840,14659.333333333334,4.847663139329806,100,🚀 HIGH OVERTAKE CHANCE!,success
406,839,497,165,96,15840,14845.333333333334,4.909171075837743,100,🚀 HIGH OVERTAKE CHANCE!,success
407,837,498,165,96,15840,15110.066666666668,4.996715167548501,100,🚀 HIGH OVERTAKE CHANCE!,success
408,827,499,165,96,15840,15374.8,5.084259259259259,100,🚀 HIGH OVERTAKE CHANCE!,success
409,823,498,165,96,15840,15560.8,5.1457671957671955,100,🚀 HIGH OVERTAKE CHANCE!,success
410,819,497,165,96,15840,15653.866666666667,5.176543209876543,100,🚀 HIGH OVERTAKE CHANCE!,success
411,810,493,165,96,15840,15746.933333333332,5.20731922398589,100,🚀 HIGH OVERTAKE CHANCE!,success
412,799,487,173,101,17473,15948.866666666667,5.274096119929453,100,🚀 HIGH OVERTAKE CHANCE!,success
413,794,480,165,96,15840,15948.866666666667,5.274096119929453,100,🚀 HIGH OVERTAKE CHANCE!,success
414,784,475,173,101,17473,16057.733333333334,5.310097001763668,100,🚀 HIGH OVERTAKE CHANCE!,success
415,783,474,173,101,17473,16166.6,5.346097883597884,100,🚀 HIGH OVERTAKE CHANCE!,success
416,775,470,173,101,17473,16275.466666666667,5.382098765432099,100,🚀 HIGH OVERTAKE CHANCE!,success
417,775,468,173,101,17473,16384.333333333332,5.418099647266313,100,🚀 HIGH OVERTAKE CHANCE!,success
418,774,468,173,101,17473,16493.2,5.454100529100529,100,🚀 HIGH OVERTAKE CHANCE!,success
419,772,468,173,101,17473,16602.066666666666,5.490101410934744,100,🚀 HIGH OVERTAKE CHANCE!,success
420,772,470,173,101,17473,16710.933333333334,5.52610229276896,100,🚀 HIGH OVERTAKE CHANCE!,success
421,777,475,165,96,15840,16710.933333333334,5.52610229276896,100,🚀 HIGH OVERTAKE CHANCE!,success
422,778,477,165,96,15840,16710.933333333334,5.52610229276896,100,🚀 HIGH OVERTAKE CHANCE!,success
423,779,483,165,96,15840,16710.933333333334,5.52610229276896,100,🚀 HIGH OVERTAKE CHANCE!,success
424,780,485,165,96,15840,16710.933333333334,5.52610229276896,100,🚀 HIGH OVERTAKE CHANCE!,success
425,781,486,165,96,15840,16710.933333333334,5.52610229276896,100,🚀 HIGH OVERTAKE CHANCE!,success
426,785,491,157,92,14444,16617.866666666665,5.495326278659611,100,🚀 HIGH OVERTAKE CHANCE!,success
427,788,494,150,87,13050,16323.0,5.3978174603174605,100,🚀 HIGH OVERTAKE CHANCE!,success
428,786,494,150,87,13050,16137.0,5.336309523809524,100,🚀 HIGH OVERTAKE CHANCE!,success
429,784,493,150,87,13050,15842.133333333333,5.238800705467372,100,🚀 HIGH OVERTAKE CHANCE!,success
430,783,493,150,87,13050,15547.266666666666,5.14129188712522,100,🚀 HIGH OVERTAKE CHANCE!,success
431,775,489,157,92,14444,15345.333333333334,5.074514991181658,100,🚀 HIGH OVERTAKE CHANCE!,success
432,775,489,157,92,14444,15143.4,5.007738095238095,100,🚀 HIGH OVERTAKE CHANCE!,success
433,769,485,165,96,15840,15034.533333333333,4.9717372134038795,100,🚀 HIGH OVERTAKE CHANCE!,success
434,771,487,157,92,14444,14832.6,4.904960317460318,100,🚀 HIGH OVERTAKE CHANCE!,success
435,771,487,157,92,14444,14630.666666666666,4.838183421516755,100,🚀 HIGH OVERTAKE CHANCE!,success
436,771,486,157,92,14444,14537.6,4.807407407407408,100,🚀 HIGH OVERTAKE CHANCE!,success
437,774,488,150,87,13050,14351.6,4.745899470899471,100,🚀 HIGH OVERTAKE CHANCE!,success
438,774,488,150,87,13050,14165.6,4.684391534391534,100,🚀 HIGH OVERTAKE CHANCE!,success
439,777,490,143,83,11869,13900.866666666667,4.596847442680776,100,🚀 HIGH OVERTAKE CHANCE!,success
440,778,491,143,83,11869,13636.133333333333,4.5093033509700176,100,🚀 HIGH OVERTAKE CHANCE!,success
441,781,493,136,79,10744,13389.466666666667,4.42773368606702,100,🚀 HIGH OVERTAKE CHANCE!,success
442,782,493,136,79,10744,13235.733333333334,4.3768959435626105,100,🚀 HIGH OVERTAKE CHANCE!,success
443,786,495,129,75,9675,13010.733333333334,4.302491181657849,100,🚀 HIGH OVERTAKE CHANCE!,success
444,786,495,129,75,9675,12785.733333333334,4.228086419753087,100,🚀 HIGH OVERTAKE CHANCE!,success
445,786,495,129,75,9675,12560.733333333334,4.153681657848325,100,🚀 HIGH OVERTAKE CHANCE!,success
446,787,495,129,75,9675,12242.8,4.048544973544973,100,🚀 HIGH OVERTAKE CHANCE!,success
447,787,494,129,75,9675,11924.866666666667,3.9434082892416225,100,🚀 HIGH OVERTAKE CHANCE!,success
448,790,496,123,72,8856,11459.266666666666,3.7894400352733686,100,🚀 HIGH OVERTAKE CHANCE!,success
449,791,496,123,72,8856,11086.733333333334,3.666247795414462,100,🚀 HIGH OVERTAKE CHANCE!,success
450,791,495,123,72,8856,10714.2,3.5430555555555556,100,🚀 HIGH OVERTAKE CHANCE!,success
451,796,497,117,68,7956,10281.666666666666,3.400022045855379,100,🚀 HIGH OVERTAKE CHANCE!,success
452,796,496,117,68,7956,9942.066666666668,3.287720458553792,100,🚀 HIGH OVERTAKE CHANCE!,success
453,798,496,117,68,7956,9602.466666666667,3.1754188712522047,100,🚀 HIGH OVERTAKE CHANCE!,success
454,799,496,117,68,7956,9341.6,3.0891534391534394,100,🚀 HIGH OVERTAKE CHANCE!,success
455,799,496,117,68,7956,9080.733333333334,3.0028880070546737,100,🚀 HIGH OVERTAKE CHANCE!,success
456,797,494,123,72,8856,8954.866666666667,2.9612654320987657,100,🚀 HIGH OVERTAKE CHANCE!,success
457,798,495,123,72,8856,8829.0,2.919642857142857,100,🚀 HIGH OVERTAKE CHANCE!,success
458,800,495,123,72,8856,8774.4,2.9015873015873015,100,🚀 HIGH OVERTAKE CHANCE!,success
459,800,495,123,72,8856,8719.8,2.883531746031746,100,🚀 HIGH OVERTAKE CHANCE!,success
460,803,497,117,68,7956,8605.2,2.8456349206349207,100,🚀 HIGH OVERTAKE CHANCE!,success
461,806,496,117,68,7956,8490.6,2.8077380952380953,100,🚀 HIGH OVERTAKE CHANCE!,success
462,806,496,117,68,7956,8376.0,2.7698412698412698,100,🚀 HIGH OVERTAKE CHANCE!,success
463,807,496,117,68,7956,8316.0,2.75,100,🚀 HIGH OVERTAKE CHANCE!,success
464,807,495,117,68,7956,8256.0,2.7301587301587302,100,🚀 HIGH OVERTAKE CHANCE!,success
465,809,495,117,68,7956,8196.0,2.7103174603174605,100,🚀 HIGH OVERTAKE CHANCE!,success
466,811,495,117,68,7956,8196.0,2.7103174603174605,100,🚀 HIGH OVERTAKE CHANCE!,success
467,818,498,106,62,6572,8103.733333333334,2.679805996472663,100,🚀 HIGH OVERTAKE CHANCE!,success
468,822,499,106,62,6572,8011.466666666666,2.6492945326278656,100,🚀 HIGH OVERTAKE CHANCE!,success
469,825,500,101,59,5959,7878.333333333333,2.605268959435626,100,🚀 HIGH OVERTAKE CHANCE!,success
470,826,500,101,59,5959,7745.2,2.5612433862433863,100,🚀 HIGH OVERTAKE CHANCE!,success
471,827,500,106,62,6572,7592.933333333333,2.510890652557319,100,🚀 HIGH OVERTAKE CHANCE!,success
472,828,500,106,62,6572,7440.666666666667,2.4605379188712524,100,🚀 HIGH OVERTAKE CHANCE!,success
473,831,501,106,62,6572,7288.4,2.410185185185185,100,🚀 HIGH OVERTAKE CHANCE!,success
474,834,503,101,59,5959,7095.266666666666,2.3463183421516756,100,🚀 HIGH OVERTAKE CHANCE!,success
